30-775/1 STD,30-775/1,code128,9,12,unidad,1,1,112,175,80,1,No Tax,exclusive,01022017_1306261.jpeg,,Fiesta| Ka| Ecosport| Focus,1.0 8v (ZETEC ROCAM)-1.3 8v (Endura)-1.6 8v (ZETEC ROCAM),0,0,0,21,30,,SINTERMETAL
30-775/1 0.05,30-775/1 A 0.05,code128,9,12,unidad,1,1,112,175,80,1,No Tax,exclusive,06022019_1330311.jpeg,,Fiesta| Ka| Ecosport| Focus,1.0 8v (ZETEC ROCAM)-1.3 8v (Endura)-1.6 8v (ZETEC ROCAM),0,0,0,21,30,,SINTERMETAL
30-776/1 STD,30-776/1 STD,code128,9,12,unidad,1,1,183,288,56,2,No Tax,exclusive,30032017_0954111.jpeg,,Fiesta| Currier| Mondeo,1.8 8v D (ENDURA D)-1.8 8v TD (ENDURA D),0,0,0,21,30,,SINTERMETAL
TW179AM,TW179AM,code128,23,12,unidad,1,1,144,226,56,1,No Tax,exclusive,21122017_0923081.jpeg,,Eco sport| Fiesta| 207| C3,1.4 8v TDCI (DV4),0,0,0,21,30,,SINTERMETAL
30-416/2 STD,30'416-2 A 001,code128,23,12,unidad,1,1,174,273,61,2,No Tax,exclusive,26032015_1341031.jpeg,,1.9 Diesel - Motor XUD9| DW8 - 206| 306| 405| Partner| Berlingo,NULL,0,0,0,21,30,,SINTERMETAL
30-416/2 0-15,30'416-2 a 537,code128,23,12,unidad,1,1,174,273,61,1,No Tax,exclusive,26032015_1342401.jpeg,,1.9 Diesel - Motor XUD9| DW8 - 206| 306| 405| Partner| Berlingo,NULL,0,0,0,21,30,,SINTERMETAL
30-412/2 STD,30'412-2 A 001,code128,23,12,unidad,1,1,183,288,10,1,No Tax,exclusive,26032015_1323501.jpeg,,404 - 504 - 505,1.6 8v (404)-1.8 8v (504)-2.0 8v (504/505)-2.0 8v (505 GAMA),0,0,0,21,30,,SINTERMETAL
30-412/2 0.05,30'412-2 A 5,code128,23,12,unidad,1,1,183,288,10,1,No Tax,exclusive,26032015_1347511.jpeg,,404 - 504 - 505,1.6 8v (404)-1.8 8v (504)-2.0 8v (504/505)-2.0 8v (505 GAMA),0,0,0,21,30,,SINTERMETAL
30-240/1 STD,30-240/1 STD,code128,24,12,unidad,1,1,77,120,57,2,No Tax,exclusive,26032015_1356591.jpeg,,1.4 - 1.6 8v - R9| R11| R12| R18| R19| Clio,NULL,0,0,0,21,30,,FEDERAL MOGUL
30-241/1 STD,30'241-1 A 001,code128,24,12,unidad,1,1,99,155,55,1,No Tax,exclusive,26032015_1406311.jpeg,,R18| R21| Trafic,2.0 8v (R18)-2.1 D (J8S)-2.2 8v (R18/R21),0,0,0,21,30,,SINTERMETAL
